Block: 1000
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentCode DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
30564 1000 2022-11-28T00:08:41.489Z 2022-11-28T00:08:40.556Z d4b9d3a45478b5ad1ec969430fc40eacac4ac8c6940dc4d771a38196470ce0d0 1b1b6c2534165fcab9548b3cb135cba455aae24f76ae3b6b6058536f1bce5ba9 355cb92eab337dfd584c5460fb9ed459045dd2d5965329a691caf9603b4d26a5 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME NEG 13 0201db3de6e098c12a51fb8f1f9f9189a84c12bfa90cee72047df4621b55c64029 02835dcd911d61ef5c71266a6f86074e0f99af57afc78c62b6a19940648d026161 4KKCfftZI25ZrofetbZCzuCtDYXoi1bcVXmxknSrMfwMbByPZ0btU4oITA3pKxUQsX4FT1PcocK1W7+g3oDxPQ== 1b1b6c2534165fcab9548b3cb135cba455aae24f76ae3b6b6058536f1bce5ba9 SKFPhOztp9gqVCF6fdd4mBIB6Lf0kUCwcuCFWyLWmDcxVxHWBKoPGeyYfnmp8Pwb/c3jMa4td5fxsddKr8dLJA== wlRIdH/1F869d5UBy3sFATkB8puXjSHBQiaL51R0ipZL6CBoNvUcYVoCV8vvZstpB6S4nyKFwLvWEWjJvaURGQ== auRQbBf1f6vKS6Hh+wTE8ma7rtTsGayIwNos3LA2R1h3EpFXq1yH1tQE+N985HjwbJemIKn4fDnxj28zaUctNA==
30565 1000 2022-11-28T00:08:52.330Z 2022-11-28T00:08:45.702Z 8234558344d82cebeb3737f67cb09014a55d363fb0e9c8b0d003584d2f7a3c13 8234558344d82cebeb3737f67cb09014a55d363fb0e9c8b0d003584d2f7a3c13 8234558344d82cebeb3737f67cb09014a55d363fb0e9c8b0d003584d2f7a3c13 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 999 02f0e4f7f1715c4074b24436f412c94df3c9885d595058c6626d96b87fafd8c6c0 02812dbfabf0a7b9ac72d9047710694b68dafaf57c68a9ccaee05655d3aa3c30ba Qt8uokpFP8y8XmKjN7RDijrVFXTEsyYlK8jM1jxjbcPnPy+B20XYwBWeTvIWLBX2wfpZZMLxg36iD3eprSiseQ== 8234558344d82cebeb3737f67cb09014a55d363fb0e9c8b0d003584d2f7a3c13 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 XkSzGdhdlDIpxJJ8ZjZS2jQgPqNi+yJlVV6xnZIpzIoSwicauLzyiWxvrgMtiJOz47C0igATOnciMvS+01XsiA== 4Rl3LqAWQtml9kIBzH215nX/09N782A3dsou6g5mM/2IfF8UcvZ8eOkLE82E7g5LPCnSB4ozB5k4X+f/5G1pUA==
30566 1000 2022-11-28T00:08:52.888Z 2022-11-28T00:08:52.688Z 9237b8d08a04162fc7bda64308229985bce03a996a39a34957ff467ab85162a6 9237b8d08a04162fc7bda64308229985bce03a996a39a34957ff467ab85162a6 9237b8d08a04162fc7bda64308229985bce03a996a39a34957ff467ab85162a6 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 999 027212918c7dfe2a77e427f342df5d280e06dded409eb357a7444b64e0734ccb9b 03c511e25dec0a75d8bb67b343b796119a31c477bd86101e9f1d274e79040bee77 fA/F8PeatwffQzSzmUD1YqmQenAFxh3Xg5j0W3/s8POX1y51toJmzrBBVk2LkuFD6QahQa/MMIm/U8edyRTmDg== 9237b8d08a04162fc7bda64308229985bce03a996a39a34957ff467ab85162a6 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 GMUR/cVKhDmqvm4pLpGe8wB8vYc5Tfh4GTllDYV60VTEZRU8GqFV3LkSqECncKGEI7RGzzyjJCfiGIdNAi7AfQ== Y3MNp0Btn+qjSEhhgJaFU5IyalNVKU8KSxM0D5099z/acq/BlVb2FLu0vqBqTRcW8fD2x5MYxF/5g+abHEE68A==
30567 1000 2022-11-28T00:09:01.950Z 2022-11-28T00:09:01.781Z 454a168d758f835d74a7f3a81864ba52524d932d6ab614bf1e4238eae3d945a1 454a168d758f835d74a7f3a81864ba52524d932d6ab614bf1e4238eae3d945a1 454a168d758f835d74a7f3a81864ba52524d932d6ab614bf1e4238eae3d945a1 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 999 02eca9168943804dee427a44ab6e5a9d4d67259555860d1375d9d29ef1b20992a2 03306c280ac4dd22c31c36982bf9063228ebc709fc1733f60d9d39b7022d1c9aa5 yY+u0WWWTgEPPjc6fPufhiVhOa88INZmxwBM0mgZyOTKIakKcGhjJGUkYYmIIznmpb+SnkPeFQRpzRlIaMiScg== 454a168d758f835d74a7f3a81864ba52524d932d6ab614bf1e4238eae3d945a1 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 aaGYKe2kc9m8at2ZYVfky9QJ7835skT3Xokz3lc1wrIWpMuEG4ovdWkgwyZEE9GLUfjaUS4t5atabwDlrqPPTQ== iG+BWrye/ac8f8yz8IJJYh5T+bUJjSbXX+A4n8DrKBJPYv892Ba7kBuAcUxrnzZWAZ6dUqaLyL8ojl9oJfSSfQ==
30568 1000 2022-11-28T00:09:07.501Z 2022-11-28T00:09:07.305Z 35284ec9fc4acc882e487ce0ec64891064742112e8de8a0bfa5b6fc84e7e636f 35284ec9fc4acc882e487ce0ec64891064742112e8de8a0bfa5b6fc84e7e636f 35284ec9fc4acc882e487ce0ec64891064742112e8de8a0bfa5b6fc84e7e636f 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 999 0255b05f4ae25038025a67474b3ffbe9d70fef85cad4b66f6594c4d6929ff290cc 03340bca0e2e664ea198bf0ed61fb19aa5a9c0ddc332c7dcd32829b036825c4358 iwv7bItzNTff2CnHWLxeaKSTAGxcL59zuNySUiaUegpu5XdUOPBmlvafEcfRO9SQEbfJqCqYxAee4mlytgvnDw== 35284ec9fc4acc882e487ce0ec64891064742112e8de8a0bfa5b6fc84e7e636f 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 w15E0PvkuZw2viDCJxkYT28s7DTdZ19PVAicpJTBISYxFJTUDRSAcK1K4bNkwAtmbD8IrnEhpywL38sYeUYwzw== blwGTzCon6mc0MQIvqNPhSvnj4eFJ67vsN5IUX5I0BpPr3vPzzQF0FHxlhiofOOmw0cmNhXXZkpY2WIXtHuHYA==
30569 1000 2022-11-28T00:09:09.912Z 2022-11-28T00:09:09.760Z ad0ffe8ac16464e3707ec43aa87e53bc7e348c092fcfe061a6def6f4d8a6bf33 ad0ffe8ac16464e3707ec43aa87e53bc7e348c092fcfe061a6def6f4d8a6bf33 ad0ffe8ac16464e3707ec43aa87e53bc7e348c092fcfe061a6def6f4d8a6bf33 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 999 020f13677715f551f5615204df63936ed4626d0858aec139da33f1157a5fe0f66b 0213bf0929e22886024b977a192af78384fe96654046a95732cce7ce520b3e82ea RbRnv7cG3lHFHmqmCvLlQcmPCu60NE+GIvchBTXiXnpQSf9MlQJ/2S0a1zI5bZzB8J1Qn+px5hv/j6xqNrsemg== ad0ffe8ac16464e3707ec43aa87e53bc7e348c092fcfe061a6def6f4d8a6bf33 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 Wa55QsDlNrRgLZX3iXsO6+WV7kcjYZb4YLZGTq4lul+GrKrXrKnB6Yk1Ol1cTVFBHlRgihsmtqytMkAMbMt3cg== 55ejaJ3nlOpigSofKXeVl6WBSS9nBHnthHFL38vZRIW4e/EoHF1urik/bE88Bt7S1e1h8drzzYlczU9Buzeobw==
30570 1000 2022-11-28T00:09:11.218Z 2022-11-28T00:09:10.899Z c8af155436685e0026c3dcf3b148abe671bda12080cb183f422d3a75ac43c9c2 c8af155436685e0026c3dcf3b148abe671bda12080cb183f422d3a75ac43c9c2 c8af155436685e0026c3dcf3b148abe671bda12080cb183f422d3a75ac43c9c2 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 999 038179e02e0130dbf55be3e0bf80262b23ee99e4aa388346582bd8c4b50f2e9a7a 039084ee3a68b384cf1f5eacf77e8c5c4aa8be1bfab4c1d84aef57cc3063b9546f F3mUV12TPGcn8Ezf7QNueUKZpy5SGkvvgqDX82IvNRYAyNh3W1xMk+eKvJDQs2wYtIxfBU84k9dHZukkUSzeug== c8af155436685e0026c3dcf3b148abe671bda12080cb183f422d3a75ac43c9c2 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 8OJZxFTa48t8iQ/0r3w44C63ZzH/yepxgd9pFfZowH8L3Rb9FqtIh+AJ2s327OHXw5lS58NQd+6hzmCf4hF06w== N8qvCf+KUs6I6QRgj4Q/9rMj/rmJYaqnG3+0tL2QZx2thG4c0DOOtHuMFf2upPXgdwkntXZd71IVEByBJpF1+A==
30571 1000 2022-11-28T00:09:11.249Z 2022-11-28T00:09:11.170Z aeadc8e82c5a0a186cbca8a3731a2d87d737d66c2589e9302a8db16a42a3791a aeadc8e82c5a0a186cbca8a3731a2d87d737d66c2589e9302a8db16a42a3791a aeadc8e82c5a0a186cbca8a3731a2d87d737d66c2589e9302a8db16a42a3791a 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 999 03a0c295559d19cd215bab67b958d6bea6f46e85c13bbab6ae436e285c66bc989d 02b24f016ba64d8c3ea2d9dac79650336549208417450fd4874fb512568a3a16d5 uoLWtAI8i0gVlGL3/I7RsrExXNzftX1k1UDUoOwW8YgSw/hsb3gUhsc/boPVbbLDQp0aekyzdVltgUYAI+qNhQ== aeadc8e82c5a0a186cbca8a3731a2d87d737d66c2589e9302a8db16a42a3791a 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 bjdvY4ghdfSfdm2aTOV1Toh54LKspgru3jKDerpyT8Jm2zCN+9YXFx9rp7yZR0Zp7qJ+A2ci7502/iTbRs3iOg== 6P+sLYzDBLCX0XRqpmYOmaoYBKJ73EOVQPLx1L536JVqbF8u7muR+MzQq4XZZByR4TudGgCWdjGotOK/jzt3UA==
30572 1000 2022-11-28T00:22:42.560Z 2022-11-28T00:22:41.881Z 491e5f60bafe625f0651bce984ebd4a6c0fd53be1e01f4fee311dbfadad5e67e be7cbfbf5e73f8ec560c6325d863391a8bf44b37f19a9891a5619b3ac5fac937 65fbee575b2ae163ca420b1a78b171768cdfaf91b330b57db0d77416921eb48c 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME NEG 32 027de3f50e053572a4339599187dec170e87604c39fd3c2c6a82859aef6cb90986 03174bf582644200b130d052a59b6e940847893740aef18c1e55b88b1242187aa8 kZEn906qUymMqVAxUIqACgBxGmNGic4WeZMQLyrkhx+nw4KXE33YkG8iLsATJBJ/Gamp15gkRMKnUn4B92Lc5Q== be7cbfbf5e73f8ec560c6325d863391a8bf44b37f19a9891a5619b3ac5fac937 sPgHbFgwr2QY5KG4wB2ZGt25GIF7l4DRuoa2LsulkEhxUszewzlXJirq6P1EZf5Ii8wOqCskg4lK5j2n4AcgXg== pqaONoIuupFqIqPNRvVdw9RatOuMnZdFyvyfsy1y9lbwws5VQUyhmnASpD/kaxlXvMPiWqNPchtDGaMVOWOTvA== VcjHm+GOIX2Zke9PGBl9GkJqjtaO9n6QuHAJMgfpjKzOkufLyoGgdu+4b8ktjYRcdiQc/KnbdUV4R8SGcYP4IQ==
30573 1000 2022-11-28T00:34:19.319Z 2022-11-28T00:34:18.525Z cd92285313d71ce36a06af03e10e8699d96225c11a16f65952f73f8cdaa736b5 ae17c702ac3e2d2c432c5c84b504ce1ddc2fcea522338c32b2eb9b259bb8662c 8667539d1e2ff6fdca65d552e26fa37c4b376506a5b830684c8147c82659df7c 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 AME NEG 12 0384a959f2a7fafbab1d6d5ebaa4b5912ea5f4dcfc4952de8a833519ab19367610 02c650ced6e6300b39c3f7a13626db4468d626269e6805b35075d463e2d61a0d6c rmiincjT7O8NU5gAi0EuSL2Pb8+pn2EKxyyrGTzFFf+O1CF5FWcy4CQD7aD/OfdY5GvxxBO0d8F4Pslpol9ToQ== ae17c702ac3e2d2c432c5c84b504ce1ddc2fcea522338c32b2eb9b259bb8662c 8ymtWUlKMdCXp5ILs3P4vg9MVsY/HlK551wYvI+8vitP7yDmWQZDmZlCV7eMYKEl61pSGmXnB5UaTsrgupRmQg== jwgyvzhbGVSi+pOhCpuSaFZA9JZBGQlUnSlozEk2NnfplK21zhD0U1PGmovOCahZZl4yPHka4QeSI753dBRr/w== uhsoDqeG+6cixXDtHrp/f1/OifPbFC7S0ijifB2vAO4MA9FtHldN2kTmKA5xIiVO6HCCPZoOFwAKRk8h4Xinrg==
